,GO Primary Key,Council District,Highest NIBRS/UCR Offense Description,Clearance Status,GO Location Zip,Longitude,Latitude,Processing Time,month,weekday
15506,"20,155,022,999",5,Theft,N,78704,-97.79350911682256,30.232979731421256,4.0,5,4
15507,"20,155,023,025",2,Theft,C,78744,-97.7052782464116,30.197271518692798,131.0,5,4
15508,"20,151,490,794",10,Theft,N,78731,-97.75753939457829,30.35226114928548,2.0,5,4
15509,"20,151,501,639",4,Robbery,C,78752,-97.71629896905682,30.335347568030702,31.0,5,5
15510,"20,151,501,472",4,Robbery,C,78758,-97.69811820748815,30.362613715114414,12.000000000000002,5,5
15511,"20,151,500,403",7,Robbery,C,78758,-97.70671198235577,30.39224649009243,52.0,5,5
15512,"20,151,501,772",2,Robbery,N,78617,-97.6683811486732,30.218654817224365,48.00000000000001,5,5
15513,"20,151,501,323",2,Robbery,O,78744,-97.75567887532516,30.20518837739465,4.0,5,5
15514,"20,151,500,079",4,Robbery,N,78752,-97.70019475900699,30.331860435797072,125.0,5,5
15515,"20,151,500,729",8,Burglary,N,78735,-97.829379306289,30.237002809838994,33.0,5,5
15516,"20,151,500,707",4,Burglary,N,78758,-97.71966592961721,30.370238584037537,5.0,5,5
15517,"20,151,500,756",5,Burglary,O,78704,-97.78361600762852,30.229917361213626,101.0,5,5
15518,"20,151,500,448",3,Burglary,N,78741,-97.72955242127844,30.239844806941772,5.0,5,5
15519,"20,151,500,344",3,Burglary,O,78704,-97.75929296848207,30.237824831264376,32.0,5,5
15520,"20,151,501,429",9,Burglary,N,78704,-97.7640282005665,30.24473793871236,5.0,5,5
15521,"20,151,501,058",3,Burglary,N,78741,-97.74307639233757,30.226799150866576,16.0,5,5
15522,"20,151,500,410",9,Burglary,N,78705,-97.74322776664614,30.2920153836694,5.0,5,5
15523,"20,151,500,846",2,Burglary,N,78617,-97.65147128041437,30.209811400506496,5.0,5,5
15524,"20,151,500,310",4,Burglary,N,78752,-97.70141543834627,30.32639851042256,5.0,5,5
15525,"20,151,500,823",4,Burglary,N,78753,-97.68456553849084,30.36874018423786,5.0,5,5
15526,"20,151,500,246",3,Auto Theft,N,78741,-97.73741274128058,30.23201187515134,1.0,5,5
15527,"20,151,501,268",1,Auto Theft,N,78723,-97.69862081878449,30.288369523041315,1.0,5,5
15528,"20,151,500,678",4,Auto Theft,N,78752,-97.70049615934387,30.33603618815497,1.0,5,5
15529,"20,151,501,123",1,Auto Theft,N,78754,-97.67371534640637,30.328456245036545,19.0,5,5
15530,"20,151,500,874",9,Auto Theft,C,78704,-97.76375532397022,30.24511200950249,1.0,5,5
15531,"20,151,500,389",1,Agg Assault,C,78701,-97.73380485090408,30.274973247642983,25.0,5,5
15532,"20,151,500,779",3,Agg Assault,C,78741,-97.69499491398045,30.224728573132982,1.0,5,5
15533,"20,151,501,512",2,Agg Assault,O,78744,-97.75359560211895,30.20328170952446,10.0,5,5
15534,"20,151,502,058",4,Agg Assault,C,78753,-97.68585196363978,30.353884419844533,14.0,5,5
15535,"20,151,500,533",4,Agg Assault,C,78758,-97.70901133956569,30.353227277195426,5.0,5,5
15536,"20,151,500,837",3,Agg Assault,N,78741,-97.72772719930242,30.229304151628885,34.0,5,5
15537,"20,151,501,942",2,Agg Assault,C,78744,-97.752355130021,30.17149060057369,45.00000000000001,5,5
15538,"20,151,500,878",1,Agg Assault,N,78721,-97.693065156795,30.27180249074261,103.0,5,5
15539,"20,151,500,058",5,Agg Assault,C,78704,-97.78771190504447,30.239385618584603,4.0,5,5
15540,"20,151,500,302",3,Agg Assault,N,78702,-97.72693858643869,30.26345559204595,9.0,5,5
15542,"20,151,501,383",4,Theft,N,78753,-97.68884330768499,30.358253234759232,4.0,5,5
15543,"20,151,500,733",4,Theft,N,78752,-97.71760231161831,30.337563451050162,9.0,5,5
15544,"20,155,023,224",6,Theft,N,78613,-97.80656165739056,30.4705044448466,235.0,5,5
15545,"20,155,023,158",2,Theft,N,78744,-97.68871614081522,30.218190742023722,13.0,5,5
15546,"20,151,481,561",4,Theft,N,78723,-97.70840467336636,30.31270746336057,18.0,5,5
15547,"20,155,023,231",5,Theft,N,78704,-97.79350911682256,30.232979731421256,109.0,5,5
15549,"20,151,500,860",9,Theft,C,78703,-97.75407404526699,30.270514747972406,13.0,5,5
15550,"20,151,501,023",6,Theft,N,78613,-97.80160834046104,30.47026660800941,4.0,5,5
15551,"20,155,023,217",6,Theft,N,78750,-97.79088440407864,30.44746350644229,4.0,5,5
15552,"20,158,001,813",2,Theft,N,78744,-97.76367797506849,30.198140588085195,4.0,5,5
15553,"20,155,023,160",3,Theft,N,78745,-97.7707753917379,30.226597253825368,4.0,5,5
15554,"20,155,023,154",9,Theft,N,78701,-97.73854883099932,30.257040931347397,2.0,5,5
15555,"20,151,501,108",7,Theft,N,78757,-97.7369650354782,30.355996540331468,5.0,5,5
15557,"20,158,001,809",9,Theft,N,78701,-97.74617649224103,30.2703307804412,2.0,5,5
15558,"20,155,023,200",9,Theft,N,78705,-97.7459848103286,30.28493119460488,2.0,5,5
15559,"20,155,023,179",10,Theft,N,78759,-97.77059636089115,30.42289284827363,4.0,5,5
15560,"20,151,501,173",4,Theft,N,78753,-97.69118213918505,30.339098295838067,5.0,5,5
15561,"20,155,023,202",5,Theft,N,78748,-97.83401065178052,30.176521284455237,4.0,5,5
15562,"20,151,500,098",5,Theft,N,78704,-97.77511601236252,30.239090677019643,11.000000000000002,5,5
15563,"20,151,500,380",9,Theft,C,78701,-97.74407469842971,30.263043943457816,4.0,5,5
15564,"20,155,023,210",9,Theft,N,78705,-97.74961266101654,30.288984122630854,2.0,5,5
15565,"20,155,023,249",6,Theft,N,78613,-97.80160834046104,30.47026660800941,4.0,5,5
15566,"20,155,023,230",5,Theft,N,78748,-97.79288008667689,30.160565824487662,12.000000000000002,5,5
15567,"20,155,023,208",6,Theft,N,78717,-97.7986156083808,30.47407452201937,4.0,5,5
15568,"20,151,501,409",4,Theft,N,78753,-97.69159001844187,30.358131067129246,60.0,5,5
15570,"20,155,023,243",7,Theft,N,78660,-97.66380011074202,30.449036678390307,4.0,5,5
15572,"20,155,023,192",1,Theft,N,78724,-97.62619835574684,30.29669287085438,12.000000000000002,5,5
15573,"20,155,023,247",7,Theft,N,78758,-97.7193439598527,30.39826650311189,4.0,5,5
15574,"20,155,023,235",3,Theft,N,78741,-97.73359731805544,30.23173096547941,12.000000000000002,5,5
15575,"20,158,001,814",1,Theft,N,78702,-97.71768342623878,30.26779406114441,16.0,5,5
15576,"20,155,023,221",7,Theft,N,78727,-97.72659282611154,30.41766652821957,4.0,5,5
15578,"20,155,023,166",8,Theft,N,78746,-97.80702334276222,30.257831878586234,4.0,5,5
15579,"20,155,023,164",2,Theft,N,78617,-97.64962709220457,30.208942149711643,12.000000000000002,5,5
15580,"20,158,001,812",5,Theft,N,78748,-97.83831450830208,30.153027276555658,4.0,5,5
15581,"20,155,023,232",9,Theft,N,78704,-97.76120563694805,30.248190706151423,3.0000000000000004,5,5
15582,"20,155,026,525",5,Theft,C,78704,-97.79350911682256,30.232979731421256,24.000000000000004,5,5
15583,"20,155,023,250",4,Theft,N,78758,-97.71966592961721,30.370238584037537,4.0,5,5
15584,"20,151,501,267",2,Theft,N,78745,-97.77545019261382,30.184737563389287,3.0000000000000004,5,5
15586,"20,155,023,155",5,Theft,N,78704,-97.77674135945,30.245536853651714,3.0000000000000004,5,5
15587,"20,155,023,151",5,Theft,N,78748,-97.83498603125885,30.155201053917107,25.0,5,5
15588,"20,155,023,223",5,Theft,C,78704,-97.79350911682256,30.232979731421256,24.000000000000004,5,5
15589,"20,151,501,925",6,Theft,N,78717,-97.76608467248886,30.480757908549275,37.0,5,5
15590,"20,155,023,149",3,Theft,N,78702,-97.72260306884309,30.26197564804864,3.0000000000000004,5,5
15591,"20,155,023,218",7,Theft,N,78758,-97.73045328124695,30.37659399159681,4.0,5,5
15592,"20,151,501,715",10,Theft,N,78731,-97.76366376834162,30.342713828690272,5.0,5,5
15593,"20,155,023,237",8,Theft,N,78749,-97.87428547638592,30.21554894605373,3.0000000000000004,5,5
15594,"20,155,023,248",5,Theft,N,78704,-97.77639632866592,30.245527216991892,3.0000000000000004,5,5
15595,"20,151,501,707",3,Theft,N,78721,-97.72143199852785,30.29343503945373,1.0,5,5
15596,"20,155,023,191",2,Theft,N,78748,-97.7966061473765,30.17970468894539,3.0000000000000004,5,5
15597,"20,151,501,392",6,Theft,C,78613,-97.80656165739056,30.4705044448466,5.0,5,5
15598,"20,151,501,144",7,Theft,C,78758,-97.72472849721059,30.379728628411588,4.0,5,5
15599,"20,155,023,188",9,Theft,N,78701,-97.73983118777608,30.266976359800267,3.0000000000000004,5,5
15600,"20,155,023,227",5,Theft,N,78704,-97.79350911682256,30.232979731421256,4.0,5,5
15601,"20,155,023,161",7,Theft,N,78758,-97.70178765995551,30.401909418453986,9.0,5,5
15602,"20,155,023,178",2,Theft,N,78744,-97.7501803392618,30.18914223982437,3.0000000000000004,5,5
15603,"20,155,023,185",4,Theft,N,78723,-97.70780471977837,30.31227162078196,5.0,5,5
15604,"20,155,023,152",2,Theft,N,78617,-97.66070525635952,30.214047503861426,38.0,5,5
15605,"20,155,023,199",7,Theft,N,78727,-97.695051349148,30.43519098393888,60.0,5,5
15606,"20,151,502,105",4,Robbery,N,78753,-97.68596981573559,30.36033650018355,38.0,5,6
15607,"20,151,510,933",9,Robbery,N,78701,-97.73755227609585,30.26559079690129,1.0,5,6
15608,"20,151,510,377",4,Robbery,N,78753,-97.7012593478291,30.351412685193118,18.0,5,6
15609,"20,151,510,685",1,Robbery,N,78723,-97.70374447694132,30.31923208580235,64.0,5,6
15610,"20,151,511,633",1,Burglary,N,78702,-97.71497945158987,30.280222687993103,4.0,5,6
15611,"20,151,502,114",4,Burglary,N,78752,-97.70843132348371,30.33037360312016,107.0,5,6
15612,"20,151,510,919",2,Burglary,N,78745,-97.77650852698305,30.20527869891529,163.0,5,6
15613,"20,151,511,767",1,Burglary,N,78723,-97.67233381097924,30.307849193357352,2.0,5,6
15614,"20,151,510,352",1,Burglary,N,78724,-97.65996618861368,30.2853769558844,32.0,5,6
15615,"20,151,510,850",8,Burglary,N,78746,-97.78950657345699,30.258676161717876,4.0,5,6
15616,"20,151,511,801",5,Burglary,O,78745,-97.82173966932551,30.1893724141598,74.0,5,6
15617,"20,151,510,858",3,Burglary,N,78741,-97.74199603174685,30.22350715732157,4.0,5,6
15618,"20,151,511,593",6,Burglary,N,78717,-97.7717220179068,30.485383795181534,4.0,5,6
15619,"20,151,511,598",4,Burglary,N,78753,-97.67398759406765,30.357918548599116,4.0,5,6
15620,"20,151,511,083",1,Burglary,N,78722,-97.72320783242222,30.28331967114613,4.0,5,6
15621,"20,151,510,768",4,Burglary,N,78753,-97.70774684585658,30.35133114381404,52.0,5,6
15622,"20,151,510,729",1,Auto Theft,N,78753,-97.67372157235819,30.37998767204307,1.0,5,6
15623,"20,151,510,859",4,Auto Theft,N,78752,-97.69445853795649,30.32573568662497,1.0,5,6
15624,"20,151,511,054",7,Auto Theft,N,78758,-97.71372823897543,30.404799614688923,1.0,5,6
15625,"20,151,511,095",10,Auto Theft,N,78759,-97.74250373770187,30.379321512828394,1.0,5,6
15626,"20,151,511,047",10,Auto Theft,N,78731,-97.75503111557836,30.349168867479953,1.0,5,6
15627,"20,151,510,965",3,Auto Theft,N,78741,-97.71318751812586,30.23778114293749,2.0,5,6
15630,"20,151,510,431",1,Agg Assault,N,78754,-97.65756879764248,30.328873889785427,115.0,5,6
15631,"20,151,511,310",7,Agg Assault,N,78756,-97.74136950512657,30.32722347478278,11.000000000000002,5,6
15632,"20,151,510,747",4,Agg Assault,C,78753,-97.69339647837782,30.369070767107978,1.0,5,6
15633,"20,151,510,409",7,Agg Assault,C,78753,-97.67841804514023,30.4142668178079,3.0000000000000004,5,6
15634,"20,151,510,946",3,Agg Assault,C,78741,-97.69316928569279,30.23509005255929,17.0,5,6
15635,"20,151,502,061",4,Agg Assault,C,78758,-97.70765697532879,30.36954500671139,3.0000000000000004,5,6
15636,"20,151,510,956",2,Agg Assault,O,78744,-97.77214254362968,30.18805980530795,29.0,5,6
15637,"20,151,511,493",7,Agg Assault,C,78758,-97.67985647859831,30.398440565996452,3.0000000000000004,5,6
15638,"20,151,502,035",1,Agg Assault,N,78724,-97.64452493416191,30.29622602600061,145.0,5,6
15639,"20,151,511,568",4,Theft,N,78752,-97.68910833171243,30.32568045992145,6.000000000000001,5,6
15640,"20,158,001,816",9,Theft,N,78701,-97.74377411787435,30.266808578010878,1.0,5,6
15641,"20,151,510,925",7,Theft,N,78753,-97.67771829222114,30.409026592796067,74.0,5,6
15642,"20,158,001,821",7,Theft,N,78753,-97.67191191851656,30.405212513181453,58.0,5,6
15643,"20,151,510,559",3,Theft,C,78741,-97.72263702123837,30.23576281120357,2.0,5,6
15644,"20,155,023,291",1,Theft,N,78723,-97.66165128876841,30.30327036809392,12.000000000000002,5,6
15646,"20,155,023,332",7,Theft,N,78758,-97.72695242728257,30.40002474929441,4.0,5,6
15647,"20,155,023,322",2,Theft,N,78744,-97.74512662256204,30.19425752737308,2.0,5,6
15649,"20,151,510,691",10,Theft,C,78731,-97.74903179596657,30.306536068056804,1.0,5,6
15650,"20,151,511,447",5,Theft,C,78748,-97.82566468995786,30.175370720008463,14.0,5,6
15651,"20,155,023,263",7,Theft,N,78759,-97.739311005213,30.39364684545887,4.0,5,6
15652,"20,155,023,349",9,Theft,N,78701,-97.74108193047077,30.265472482804604,1.0,5,6
15653,"20,155,023,309",7,Theft,N,78758,-97.7267484061452,30.397713050201386,22.000000000000004,5,6
15654,"20,155,023,294",5,Theft,N,78744,-97.78082322411736,30.165895281898667,3.0000000000000004,5,6
15656,"20,155,023,334",1,Theft,N,78753,-97.66096938264116,30.39108179946181,4.0,5,6
15657,"20,151,510,423",10,Theft,N,78705,-97.7465415488075,30.305545221449556,1.0,5,6
15658,"20,155,023,265",4,Theft,N,78758,-97.69577094836559,30.38291826750972,4.0,5,6
15659,"20,155,023,292",3,Theft,N,78745,-97.78255797858655,30.214813628152147,3.0000000000000004,5,6
15660,"20,155,023,282",2,Theft,N,78744,-97.75567887532516,30.20518837739465,3.0000000000000004,5,6
15661,"20,155,023,298",3,Theft,N,78741,-97.73318851864424,30.22279783584969,58.0,5,6
15662,"20,151,510,707",3,Theft,C,78741,-97.69318272523272,30.222548701935448,1.0,5,6
15663,"20,151,511,902",3,Theft,N,78702,-97.7321303418836,30.265970399157148,1.0,5,6
15664,"20,155,023,270",4,Theft,N,78758,-97.70088575569152,30.37207408099325,4.0,5,6
15665,"20,155,023,308",1,Theft,N,78753,-97.66096938264116,30.39108179946181,4.0,5,6
15666,"20,155,023,307",3,Theft,N,78702,-97.72057062021436,30.26062780231695,11.000000000000002,5,6
15667,"20,155,023,266",4,Theft,N,78753,-97.6851231604789,30.376271250632065,4.0,5,6
15668,"20,155,023,296",9,Theft,N,78741,-97.73034122433235,30.245130486565248,15.0,5,6
15669,"20,155,023,350",5,Theft,N,78745,-97.81767236224177,30.1876368940938,3.0000000000000004,5,6
15670,"20,155,023,337",2,Theft,N,78745,-97.79967112423408,30.201410142128754,3.0000000000000004,5,6
15671,"20,151,510,073",3,Theft,N,78741,-97.7269203600282,30.221410771474556,25.0,5,6
15672,"20,155,023,295",3,Theft,N,78741,-97.7183935502501,30.23490890518957,12.000000000000002,5,6
15673,"20,155,023,302",4,Theft,N,78758,-97.70146060938768,30.381461908124308,4.0,5,6
15674,"20,155,023,289",4,Theft,N,78758,-97.70142879056522,30.381232974090995,4.0,5,6
15675,"20,155,023,333",5,Theft,N,78704,-97.78365759279852,30.236260393958524,3.0000000000000004,5,6
15677,"20,151,511,478",8,Theft,N,78749,-97.84108336219481,30.2162464891146,2.0,5,6
15678,"20,151,511,089",5,Theft,C,78748,-97.78893827668688,30.161942425149213,14.0,5,6
15679,"20,155,023,320",9,Theft,N,78705,-97.74696655569751,30.29110626656104,2.0,5,6
15680,"20,155,023,342",7,Theft,N,78759,-97.74237742264845,30.390870443075922,4.0,5,6
15681,"20,151,510,720",4,Theft,N,78753,-97.70807786220243,30.35082085115391,5.0,5,6
15682,"20,155,023,268",9,Theft,N,78701,-97.7452231408366,30.268661326924892,8.0,5,6
15683,"20,155,023,316",2,Theft,N,78744,-97.73863654846504,30.20544099880993,37.0,5,6
15684,"20,155,023,286",1,Theft,N,78754,-97.62397685686778,30.331567934769826,16.0,5,6
15685,"20,158,001,818",8,Theft,N,78739,-97.8905755158298,30.18334738217633,2.0,5,6
15686,"20,155,023,262",4,Theft,N,78753,-97.69118213918505,30.339098295838067,8.0,5,6
15687,"20,155,023,339",4,Theft,O,78753,-97.6887944063337,30.372644975238558,58.0,5,6
15688,"20,151,510,679",4,Theft,N,78758,-97.71601673829392,30.366437426816567,4.0,5,6
15689,"20,155,023,346",3,Theft,N,78741,-97.74328806181923,30.228118088064495,15.0,5,6
15690,"20,155,023,299",2,Theft,O,78744,-97.73863654846504,30.20544099880993,37.0,5,6
15691,"20,155,023,321",4,Theft,N,78753,-97.69738816460459,30.35010100507893,151.0,5,6
15692,"20,155,023,284",1,Theft,N,78753,-97.65889079523205,30.377718290831837,87.00000000000001,5,6
15693,"20,155,023,325",2,Theft,N,78744,-97.76711561230705,30.189471810245614,2.0,5,6
15694,"20,151,511,306",8,Theft,C,78749,-97.84787355076874,30.19985211423377,14.0,5,6
15695,"20,151,511,631",3,Theft,N,78741,-97.73535552691128,30.22206346875607,16.0,5,6
15696,"20,155,023,335",2,Theft,N,78748,-97.80179908693295,30.18436470388988,2.0,5,6
15697,"20,151,510,706",3,Theft,C,78741,-97.72263702123837,30.23576281120357,5.0,5,6
15698,"20,155,023,303",10,Theft,N,78731,-97.76760142923912,30.382559784273354,11.000000000000002,5,6
15699,"20,155,023,315",7,Theft,N,78757,-97.72651037796128,30.370608899518672,3.0000000000000004,5,6
15700,"20,151,511,785",1,Theft,N,78702,-97.70870285063341,30.26643051574924,15.0,5,6
15701,"20,151,511,428",5,Theft,N,78704,-97.78341143823057,30.23286711679056,33.0,5,6
15702,"20,155,023,319",9,Theft,N,78705,-97.7495635874182,30.29105413644421,3.0000000000000004,5,6
15703,"20,155,023,255",7,Theft,N,78758,-97.70130314671104,30.41093997394929,198.0,5,6
15704,"20,155,023,285",2,Theft,N,78744,-97.77317664099048,30.18535494031848,2.0,5,6
15705,"20,151,520,166",9,Robbery,O,78705,-97.74505662350452,30.301463993769378,206.0,6,0
15707,"20,151,521,083",1,Robbery,C,78723,-97.68161048610882,30.304906003369855,0.0,6,0
15708,"20,151,520,135",3,Robbery,N,78741,-97.7262593799485,30.238155126448788,0.0,6,0
15709,"20,151,521,502",4,Burglary,N,78752,-97.7113720039222,30.33603351633373,7.0,6,0
15710,"20,151,520,152",8,Burglary,N,78735,-97.8826644442882,30.243514586832113,122.0,6,0
15711,"20,151,520,864",3,Burglary,N,78741,-97.69550959456578,30.235454560972926,3.0000000000000004,6,0
15712,"20,151,520,725",9,Burglary,N,78705,-97.736212270507,30.293496116091195,21.0,6,0
15713,"20,151,520,621",10,Burglary,N,78746,-97.80135211813193,30.338906264735538,1.0,6,0
15715,"20,151,521,473",4,Burglary,N,78752,-97.7201799925303,30.32996175786853,7.0,6,0
15716,"20,151,520,231",3,Burglary,N,78741,-97.72623542192038,30.229304048758053,31.0,6,0
15717,"20,151,520,378",2,Burglary,N,78617,-97.65147128041437,30.209811400506496,7.0,6,0
15718,"20,151,521,060",7,Burglary,N,78753,-97.66154791537008,30.39779657586988,43.0,6,0
15719,"20,151,520,555",8,Burglary,N,78736,-97.89937600197665,30.23562922250873,7.0,6,0
15720,"20,151,521,709",3,Burglary,C,78745,-97.76432223085949,30.210824194782706,24.000000000000004,6,0
15721,"20,151,520,581",9,Burglary,N,78705,-97.7421410205528,30.30050297324935,7.0,6,0
15722,"20,151,521,689",10,Burglary,N,78731,-97.772023695096,30.350667272429988,7.0,6,0
15723,"20,151,520,459",8,Burglary,N,78739,-97.85156343850056,30.144462087312185,4.0,6,0
15724,"20,151,521,089",1,Burglary,N,78702,-97.70625275934128,30.270420579128174,7.0,6,0
15725,"20,151,521,914",4,Burglary,N,78723,-97.68770476493816,30.304949422778662,7.0,6,0
15726,"20,151,521,109",4,Burglary,N,78753,-97.68787420009069,30.374738294410143,7.0,6,0
15727,"20,151,521,844",4,Burglary,N,78753,-97.69283389350888,30.35219936313407,28.0,6,0
15728,"20,151,520,257",3,Auto Theft,O,78745,-97.7672057335934,30.21897892492096,0.0,6,0
15729,"20,151,520,933",4,Auto Theft,N,78758,-97.70191813833624,30.37097311133965,1.0,6,0
15730,"20,151,521,936",4,Auto Theft,C,78758,-97.70040405110204,30.358232557626707,15.0,6,0
15731,"20,151,520,627",2,Auto Theft,N,78744,-97.69786791608415,30.209740551450924,0.0,6,0
15732,"20,151,521,299",3,Auto Theft,N,78741,-97.71860683009628,30.235922635234214,1.0,6,0
15733,"20,151,520,644",3,Auto Theft,C,78745,-97.76872377718792,30.214762853825487,1.0,6,0
15734,"20,151,521,352",1,Auto Theft,C,78721,-97.67523187547968,30.28422854632463,3.0000000000000004,6,0
15735,"20,151,521,085",10,Auto Theft,N,78703,-97.75457931363471,30.300234009095202,1.0,6,0
15738,"20,151,520,068",3,Agg Assault,O,78741,-97.72811980459858,30.228134993925696,87.00000000000001,6,0
15739,"20,151,521,931",3,Agg Assault,O,78741,-97.7249467297618,30.23527079987335,17.0,6,0
15741,"20,151,520,320",4,Agg Assault,C,78751,-97.7101312435509,30.319277669184324,2.0,6,0
15742,"20,151,521,296",1,Agg Assault,N,78723,-97.66692794914692,30.309843654072317,86.0,6,0
15743,"20,151,520,526",1,Agg Assault,N,78724,-97.62857966730257,30.29484811499239,72.0,6,0
15744,"20,151,511,868",2,Agg Assault,N,78744,-97.75315487198458,30.18718074091899,37.0,6,0
15745,"20,151,521,796",7,Theft,C,78660,-97.66422521561508,30.442628829187257,1.0,6,0
15746,"20,151,520,750",4,Theft,C,78753,-97.69118213918505,30.339098295838067,0.0,6,0
15747,"20,151,521,345",6,Theft,N,78613,-97.80259432997127,30.475882952998024,3.0000000000000004,6,0
15748,"20,151,471,823",9,Theft,C,78703,-97.75407404526699,30.270514747972406,1.0,6,0
15749,"20,155,023,477",4,Theft,N,78723,-97.6929806393103,30.312313689541373,22.000000000000004,6,0
15750,"20,151,521,110",9,Theft,C,78751,-97.71966470484988,30.300412415556146,2.0,6,0
15751,"20,151,520,967",9,Theft,C,78703,-97.75407404526699,30.270514747972406,11.000000000000002,6,0
15752,"20,151,520,076",3,Theft,N,78741,-97.73119546428707,30.23012275220573,44.00000000000001,6,0
15753,"20,151,520,965",9,Theft,C,78751,-97.71966470484988,30.300412415556146,1.0,6,0
15754,"20,151,520,624",4,Theft,C,78753,-97.69118213918505,30.339098295838067,0.0,6,0
15755,"20,155,023,531",5,Theft,C,78744,-97.78778349019598,30.163968426906795,28.0,6,0
15756,"20,151,521,401",9,Theft,C,78723,-97.69868399264575,30.301729352076396,9.0,6,0
15757,"20,155,023,549",3,Theft,N,78741,-97.7285218338197,30.243644075107454,15.0,6,0
15758,"20,155,023,406",5,Theft,N,78704,-97.79244101150101,30.232766026543395,2.0,6,0
15759,"20,155,023,562",7,Theft,N,78753,-97.67024325031556,30.422543898612556,7.0,6,0
15760,"20,155,023,384",2,Theft,N,78744,-97.74958683437245,30.213586089346485,2.0,6,0
15761,"20,151,520,653",1,Theft,N,78723,-97.6819651804576,30.306186765680252,3.0000000000000004,6,0
15762,"20,158,001,830",10,Theft,N,78746,-97.8059563132758,30.330790169109978,1.0,6,0
15763,"20,155,023,410",3,Theft,N,78704,-97.77299733304035,30.231548245237818,2.0,6,0
15764,"20,155,023,574",1,Theft,N,78702,-97.73171115000805,30.269768362314363,1.0,6,0
15765,"20,155,023,405",7,Theft,N,78727,-97.69030226010672,30.42954574931313,22.000000000000004,6,0
15766,"20,155,023,447",1,Theft,N,78752,-97.68085224515477,30.329033154546927,1.0,6,0
15767,"20,158,001,826",7,Theft,N,78757,-97.7369650354782,30.355996540331468,1.0,6,0
15768,"20,155,023,536",3,Theft,N,78741,-97.72742171996136,30.237221660402714,15.0,6,0
15770,"20,155,023,372",1,Theft,N,78723,-97.6858207148456,30.303375812606465,0.0,6,0
15771,"20,155,023,545",9,Theft,N,78705,-97.74766832351187,30.287624748011584,1.0,6,0
15772,"20,155,023,565",7,Theft,N,78753,-97.67356573509475,30.39897865690896,3.0000000000000004,6,0
15773,"20,155,023,568",10,Theft,N,78703,-97.77027090291277,30.289885736506115,1.0,6,0
15774,"20,155,023,459",4,Theft,N,78753,-97.68586230684124,30.35454747553727,7.0,6,0
15776,"20,151,521,095",7,Theft,N,78758,-97.70687603559007,30.412429348216726,7.0,6,0
15777,"20,151,521,309",10,Theft,N,78759,-97.748156568102,30.403578129123893,38.0,6,0
15778,"20,155,023,462",3,Theft,N,78702,-97.72987304981329,30.255445749328764,1.0,6,0
15779,"20,158,001,832",1,Theft,N,78753,-97.66096938264116,30.39108179946181,7.0,6,0
15780,"20,155,023,392",4,Theft,N,78753,-97.68787956390423,30.35014448773268,3.0000000000000004,6,0
15781,"20,155,023,423",4,Theft,N,78758,-97.71141670206032,30.38035660843657,3.0000000000000004,6,0
15782,"20,155,023,542",7,Theft,N,78758,-97.72739383605577,30.39437621967659,8.0,6,0
15783,"20,155,023,419",9,Theft,N,78703,-97.75605180129082,30.298148618814807,1.0,6,0
15784,"20,155,023,460",3,Theft,N,78745,-97.76185202803987,30.21594795509691,2.0,6,0
15785,"20,155,023,547",8,Theft,N,78749,-97.89097288244896,30.210835339058665,1.0,6,0
15786,"20,155,023,408",2,Theft,N,78744,-97.75034136391076,30.213672818813986,1.0,6,0
15787,"20,155,023,575",1,Theft,N,78754,-97.64841028803268,30.38590734797648,3.0000000000000004,6,0
15788,"20,155,023,523",1,Theft,N,78723,-97.66717382608488,30.31000829081569,15.0,6,0
15789,"20,151,521,411",10,Theft,N,78750,-97.79409615204331,30.37472872052323,67.0,6,0
15790,"20,151,511,965",4,Theft,N,78753,-97.69271958793604,30.35347868580556,197.0,6,0
15791,"20,155,023,442",3,Theft,N,78702,-97.73490552876856,30.254447781270013,1.0,6,0
15792,"20,151,520,697",5,Theft,N,78745,-97.77951939207868,30.2276932558756,73.0,6,0
15793,"20,151,521,773",2,Theft,N,78745,-97.78378824746665,30.209475040226817,30.0,6,0
15794,"20,155,023,518",9,Theft,N,78701,-97.73763218043447,30.26792195269701,9.0,6,0
15795,"20,151,520,720",3,Theft,N,78702,-97.71055691593126,30.259647603796026,121.0,6,0
15796,"20,155,023,474",2,Theft,N,78744,-97.7726046261863,30.186273101830373,1.0,6,0
15797,"20,155,023,443",9,Theft,N,78701,-97.73763218043447,30.26792195269701,2.0,6,0
15798,"20,155,023,391",6,Theft,N,78726,-97.84738633889694,30.415173258963904,73.0,6,0
15799,"20,151,522,062",4,Theft,N,78723,-97.70435909692988,30.312847338721124,22.000000000000004,6,0
15800,"20,155,023,365",4,Theft,N,78753,-97.69118213918505,30.339098295838067,2.0,6,0
15801,"20,151,521,019",7,Theft,N,78757,-97.71877350936992,30.33845645200748,22.000000000000004,6,0
15802,"20,155,023,457",8,Theft,N,78749,-97.86051003943342,30.21778368088087,1.0,6,0
15803,"20,155,023,552",2,Theft,N,78744,-97.73787706307968,30.191280691671142,1.0,6,0
15804,"20,155,023,496",10,Theft,N,78759,-97.7523911102398,30.41168889313325,123.0,6,0
15805,"20,151,521,496",9,Theft,N,78723,-97.709251515391,30.30732858941508,16.0,6,0
15807,"20,151,520,751",2,Theft,N,78745,-97.78923074451806,30.20024877779564,35.0,6,0
